CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
14673,74,1004,3,177.2,2.39,39,4.96,74,0,0.0
13752,74,873,124,197.9,2.67,63,1.64,74,0,0.0
17537,74,699,29,189.6,2.56,74,3.74,74,0,0.0
17619,74,124,312,134.7,1.82,71,0.0,74,0,0.0
15870,74,333,32,134.3,1.81,68,0.0,74,0,0.0
14998,74,258,170,182.7,2.47,70,0.97,74,0,0.0
14246,75,804,110,223.0,2.97,57,1.82,75,0,0.0
17914,75,457,3,152.2,2.03,72,0.0,75,0,0.0
13533,75,202,182,146.1,1.95,61,1.14,75,0,0.0
12910,75,1692,23,157.0,2.09,48,2.93,75,0,0.0
13808,76,782,5,285.2,3.75,70,1.19,76,0,0.0
17387,76,522,19,184.8,2.43,71,0.17,76,0,0.0
13117,76,945,21,185.0,2.43,66,4.64,76,0,0.0
12377,76,942,315,169.3,2.23,71,0.52,76,0,0.0
16431,76,442,213,136.9,1.8,51,1.12,76,0,0.0
15472,76,251,113,174.0,2.29,76,0.0,76,0,0.0
15000,77,218,47,218.3,2.84,76,0.0,77,0,0.0
13425,77,1122,108,190.5,2.47,65,2.45,77,0,0.0
16929,77,929,3,160.1,2.08,51,1.95,77,0,0.0
14954,77,117,12,230.2,2.99,75,0.0,77,0,0.0
17676,77,922,4,146.6,1.9,49,4.72,77,0,0.0
16531,77,915,22,215.2,2.79,68,4.41,77,0,0.0
14921,78,953,30,154.1,1.98,78,2.22,78,0,0.0
14251,78,1674,1,161.4,2.07,37,0.7,78,0,0.0
16131,78,1802,51,253.0,3.24,55,2.42,78,0,0.0
13313,78,851,22,166.3,2.13,47,4.1,78,0,0.0
12783,78,611,2,293.2,3.76,74,0.94,78,0,0.0
13544,78,112,39,244.8,3.14,76,2.6,78,0,0.0
17379,78,623,11,105.6,1.35,71,0.0,78,0,0.0
15680,78,952,9,188.8,2.42,61,4.61,78,0,0.0
17470,78,1675,44,93.8,1.2,67,4.17,78,0,0.0
18242,78,1017,72,255.8,3.28,72,1.82,78,0,0.0
13569,78,155,17,238.9,3.06,72,4.55,78,0,0.0
13158,79,784,94,158.8,2.01,59,2.86,79,0,0.0
16010,79,202,245,177.4,2.25,62,1.47,79,0,0.0
12890,79,256,24,144.9,1.83,78,0.0,79,0,0.0
16295,79,841,9,297.6,3.77,70,0.69,79,0,0.0
16709,79,851,84,429.7,5.44,64,2.5,79,0,0.0
15855,80,470,136,150.9,1.89,59,1.59,80,0,0.0
14656,80,120,169,221.5,2.77,73,1.44,80,0,0.0
15545,80,162,54,214.3,2.68,78,4.0,80,0,0.0
13301,80,343,103,204.7,2.56,74,2.37,80,0,0.0
17179,80,290,178,185.2,2.31,56,2.32,80,0,0.0
15967,80,205,23,223.9,2.8,73,3.73,80,0,0.0
13564,80,635,354,295.2,3.69,67,0.16,80,0,0.0
17082,81,1049,33,342.2,4.22,75,3.56,81,0,0.0
17796,81,176,40,325.4,4.02,63,4.1,81,0,0.0
16386,81,205,28,141.6,1.75,76,2.81,81,0,0.0
16980,81,739,255,191.3,2.36,71,0.45,81,0,0.0
12364,81,1499,7,102.4,1.26,69,1.29,81,0,0.0
13305,81,1232,4,272.3,3.36,50,4.55,81,0,0.0
13259,81,126,61,191.7,2.37,77,0.0,81,0,0.0
14965,81,363,96,193.7,2.39,80,0.0,81,0,0.0
12704,81,991,7,285.7,3.53,63,1.97,81,0,0.0
17968,81,151,373,156.0,1.93,74,0.0,81,0,0.0
13851,81,1705,95,181.3,2.24,77,2.39,81,0,0.0
17656,82,1399,73,227.3,2.77,67,0.67,82,0,0.0
15265,82,612,151,375.1,4.57,76,1.04,82,0,0.0
13562,82,757,81,314.6,3.84,50,2.01,82,0,0.0
15067,82,954,78,259.3,3.16,82,2.52,82,0,0.0
16009,82,366,22,283.7,3.46,68,1.69,82,0,0.0
17595,82,228,12,205.2,2.5,68,0.3,82,0,0.0
13280,82,518,122,210.6,2.57,67,2.63,82,0,0.0
15889,83,200,156,234.4,2.82,78,2.59,83,0,0.0
13667,83,149,149,206.7,2.49,82,0.0,83,0,0.0
16504,83,510,25,101.4,1.22,76,0.0,83,0,0.0
14985,83,256,198,161.3,1.94,78,1.94,83,0,0.0
17345,83,341,15,223.9,2.7,70,2.21,83,0,0.0
16045,83,897,119,237.3,2.86,71,2.06,83,0,0.0
17052,83,251,28,159.4,1.92,72,0.0,83,0,0.0
12988,83,126,292,355.4,4.28,75,0.0,83,0,0.0
12876,83,1930,57,161.6,1.95,66,1.68,83,0,0.0
14005,84,2478,9,185.2,2.2,53,2.47,84,0,0.0
15721,84,388,11,174.4,2.08,80,0.0,84,0,0.0
12398,84,1389,45,129.4,1.54,84,0.0,84,0,0.0
15129,84,1794,50,244.0,2.9,54,2.84,84,0,0.0
12928,84,1472,35,163.2,1.94,59,3.88,84,0,0.0
16053,84,1793,32,242.2,2.88,81,1.07,84,0,0.0
15483,84,291,161,135.2,1.61,74,1.27,84,0,0.0
15952,84,391,33,275.5,3.28,65,2.29,84,0,0.0
15111,84,710,29,309.3,3.68,70,4.12,84,0,0.0
12847,84,873,22,114.7,1.37,72,0.0,84,0,0.0
13571,340,1757,12,587.1,1.73,157,0.7,340,0,0.0
13155,85,497,33,247.5,2.91,67,3.96,85,0,0.0
16595,85,335,61,148.6,1.75,83,0.0,85,0,0.0
16347,85,341,11,312.2,3.67,61,0.3,85,0,0.0
15394,85,910,9,275.4,3.24,54,4.14,85,0,0.0
15485,85,1281,30,273.2,3.21,59,4.07,85,0,0.0
12455,85,2084,73,158.6,1.87,84,2.64,85,0,0.0
16169,85,1325,8,175.9,2.07,71,0.8,85,0,0.0
17371,86,151,17,271.2,3.15,83,4.04,86,0,0.0
13149,86,1280,14,247.8,2.88,76,3.21,86,0,0.0
13695,86,1599,31,178.2,2.07,45,2.62,86,0,0.0
13475,86,1012,191,248.4,2.89,64,1.25,86,0,0.0
13491,86,903,51,290.0,3.37,73,3.71,86,0,0.0
15743,86,214,16,403.7,4.69,59,1.98,86,0,0.0
13316,86,5508,37,217.7,2.53,66,2.54,86,0,0.0
17252,86,192,116,236.3,2.75,86,0.81,86,0,0.0
16906,86,263,81,288.5,3.35,74,1.94,86,0,0.0
16110,342,720,45,786.2,2.3,283,0.78,342,0,0.0
17515,87,243,31,325.4,3.74,49,3.33,87,0,0.0
14913,87,1743,35,105.5,1.21,76,3.74,87,0,0.0
14312,87,1012,46,308.7,3.55,74,3.35,87,0,0.0
18239,88,795,218,252.7,2.87,80,1.74,88,0,0.0
16495,88,328,3,276.0,3.14,78,3.13,88,0,0.0
15288,88,775,43,292.6,3.33,80,3.68,88,0,0.0
17507,88,359,261,234.2,2.66,79,0.54,88,0,0.0
17554,88,1763,1,269.2,3.06,58,1.67,88,0,0.0
14467,89,276,17,247.0,2.78,67,3.34,89,0,0.0
17397,89,250,22,271.6,3.05,88,0.0,89,0,0.0
16128,89,988,17,215.8,2.42,76,2.99,89,0,0.0
17282,89,1866,130,214.1,2.41,79,1.91,89,0,0.0
15245,89,1784,134,167.0,1.88,55,1.43,89,0,0.0
17759,89,696,17,208.6,2.34,81,1.73,89,0,0.0
13357,89,321,257,262.0,2.94,85,0.0,89,0,0.0
16153,89,1073,49,266.2,2.99,78,3.45,89,0,0.0
14336,90,1759,16,145.4,1.62,77,2.89,90,0,0.0
17105,90,693,159,175.0,1.94,80,1.65,90,0,0.0
17864,90,706,12,165.4,1.84,70,2.94,90,0,0.0
13959,90,355,79,198.6,2.21,79,3.17,90,0,0.0
15747,90,466,12,223.4,2.48,52,1.79,90,0,0.0
13265,90,1740,53,214.7,2.39,66,2.46,90,0,0.0
17932,90,789,29,246.6,2.74,84,2.03,90,0,0.0
18179,90,1360,9,248.5,2.76,86,3.66,90,0,0.0
17890,91,402,322,226.2,2.49,88,0.42,91,0,0.0
12620,91,1179,14,179.6,1.97,88,2.1,91,0,0.0
16244,91,855,211,233.6,2.57,88,1.78,91,0,0.0
17999,91,219,37,260.9,2.87,87,3.66,91,0,0.0
13827,92,138,57,347.5,3.78,83,0.93,92,0,0.0
12759,92,894,52,260.5,2.83,80,2.45,92,0,0.0
16372,92,158,33,248.9,2.71,86,0.0,92,0,0.0
13030,92,348,11,304.8,3.31,76,3.91,92,0,0.0
15508,92,440,189,312.1,3.39,78,0.48,92,0,0.0
16806,92,355,103,241.4,2.62,67,1.47,92,0,0.0
17917,92,184,45,204.4,2.22,77,3.47,92,0,0.0
14871,93,179,3,293.3,3.15,68,3.87,93,0,0.0
12391,93,293,21,224.8,2.42,92,0.0,93,0,0.0
16674,93,181,54,183.7,1.98,89,0.47,93,0,0.0
15850,93,298,19,147.7,1.59,87,1.61,93,0,0.0
13183,94,2208,7,191.1,2.03,51,3.46,94,0,0.0
16353,94,2006,3,283.0,3.01,51,3.84,94,0,0.0
18036,94,232,32,179.1,1.91,77,2.29,94,0,0.0
12429,94,1538,9,288.2,3.07,81,3.82,94,0,0.0
16012,94,799,35,243.2,2.59,87,1.28,94,0,0.0
18252,94,234,50,299.5,3.19,90,1.3,94,0,0.0
12963,95,881,8,313.0,3.29,75,3.76,95,0,0.0
16750,95,214,44,362.3,3.81,74,1.97,95,0,0.0
17086,95,1858,7,192.4,2.03,75,0.59,95,0,0.0
16418,95,280,44,342.2,3.6,76,1.93,95,0,0.0
16221,95,714,36,215.2,2.27,90,3.51,95,0,0.0
17198,96,357,23,278.1,2.9,89,3.64,96,0,0.0
16224,96,1116,57,235.5,2.45,90,2.01,96,0,0.0
15976,96,275,165,232.6,2.42,83,0.57,96,0,0.0
17290,96,397,3,251.0,2.61,92,0.13,96,0,0.0
12438,96,1169,14,301.7,3.14,83,1.32,96,0,0.0
13822,96,611,5,171.9,1.79,90,0.36,96,0,0.0
16205,96,512,30,212.6,2.21,72,1.56,96,0,0.0
16885,96,178,15,328.9,3.43,82,3.58,96,0,0.0
15573,96,354,31,273.6,2.85,87,0.56,96,0,0.0
15334,97,272,156,144.3,1.49,66,0.17,97,0,0.0
14675,97,336,16,219.1,2.26,93,0.0,97,0,0.0
12758,97,2135,116,165.0,1.7,84,1.66,97,0,0.0
15981,97,1866,24,214.2,2.21,53,2.96,97,0,0.0
13379,97,601,26,169.8,1.75,85,1.14,97,0,0.0
13607,97,288,40,307.5,3.17,93,0.0,97,0,0.0
13546,97,357,12,213.1,2.2,72,1.95,97,0,0.0
17042,97,990,2,176.7,1.82,74,2.52,97,0,0.0
16426,353,1215,2,743.8,2.11,211,0.77,353,0,0.0
16031,98,421,92,277.9,2.84,91,1.59,98,0,0.0
17768,98,1122,8,364.2,3.72,77,1.62,98,0,0.0
12669,98,1104,150,215.6,2.2,96,1.08,98,0,0.0
15799,98,955,75,222.2,2.27,94,2.66,98,0,0.0
13467,98,580,10,267.5,2.73,89,0.26,98,0,0.0
12684,98,1973,7,143.3,1.46,59,2.09,98,0,0.0
13637,98,404,52,234.6,2.39,78,1.79,98,0,0.0
16805,98,539,173,174.9,1.78,94,1.92,98,0,0.0
16383,98,467,74,218.8,2.23,80,1.99,98,0,0.0
17964,98,294,31,270.7,2.76,84,3.51,98,0,0.0
14515,98,1110,17,279.2,2.85,68,2.04,98,0,0.0
14664,98,465,19,194.6,1.99,78,0.13,98,0,0.0
17614,98,235,57,218.7,2.23,97,0.0,98,0,0.0
17321,99,364,8,260.6,2.63,94,0.6,99,0,0.0
15237,99,1071,1,249.5,2.52,94,2.29,99,0,0.0
12635,99,1162,89,218.7,2.21,95,0.66,99,0,0.0
13601,99,548,45,184.4,1.86,90,1.69,99,0,0.0
16455,99,988,63,208.1,2.1,69,3.12,99,0,0.0
18122,355,1215,8,826.8,2.33,238,0.4,355,0,0.0
16960,100,301,38,203.1,2.03,91,2.14,100,0,0.0
12388,100,1462,15,277.8,2.78,57,3.12,100,0,0.0
14093,100,391,12,151.6,1.52,95,0.0,100,0,0.0
12615,101,1365,2,252.4,2.5,81,1.65,101,0,0.0
16023,101,358,46,316.1,3.13,90,2.2,101,0,0.0
15164,101,351,68,296.7,2.94,79,2.69,101,0,0.0
16066,101,935,16,315.4,3.12,77,1.06,101,0,0.0
15105,101,1211,18,243.5,2.41,90,1.15,101,0,0.0
13849,101,1016,51,305.4,3.02,97,1.19,101,0,0.0
14651,101,343,67,294.6,2.92,95,1.43,101,0,0.0
14595,102,978,19,296.1,2.9,94,2.87,102,0,0.0
17886,102,469,31,308.1,3.02,93,2.14,102,0,0.0
17800,102,731,37,224.9,2.2,50,2.9,102,0,0.0
14759,102,569,4,550.2,5.39,92,2.25,102,0,0.0
17043,102,998,32,320.6,3.14,100,2.3,102,0,0.0
16284,103,535,31,223.0,2.17,87,0.19,103,0,0.0
16003,103,1185,29,516.9,5.02,82,3.22,103,0,0.0
12747,103,1275,2,449.9,4.37,42,3.56,103,0,0.0
18235,104,1578,71,223.2,2.15,100,1.41,104,0,0.0
16361,104,418,9,323.9,3.11,87,0.59,104,0,0.0
13875,104,1316,53,203.7,1.96,79,2.39,104,0,0.0
15068,104,364,46,265.8,2.56,96,2.04,104,0,0.0
14161,104,450,215,331.9,3.19,87,1.48,104,0,0.0
17555,105,348,19,228.6,2.18,101,3.02,105,0,0.0
14451,105,378,60,208.5,1.99,86,1.29,105,0,0.0
14541,105,641,58,265.2,2.53,71,2.47,105,0,0.0
17236,105,474,12,282.8,2.69,88,3.34,105,0,0.0
14408,106,1610,10,201.2,1.9,60,2.39,106,0,0.0
17461,106,770,22,254.9,2.4,104,0.06,106,0,0.0
15123,106,1195,7,323.7,3.05,93,1.89,106,0,0.0
16434,107,760,29,350.9,3.28,88,2.51,107,0,0.0
12868,107,928,185,279.4,2.61,72,1.75,107,0,0.0
13309,107,1544,7,173.1,1.62,82,2.83,107,0,0.0
15530,107,938,21,306.7,2.87,90,2.11,107,0,0.0
14504,107,308,47,372.6,3.48,85,2.16,107,0,0.0
12432,107,1800,42,439.5,4.11,106,1.22,107,0,0.0
15872,108,187,14,225.7,2.09,101,0.0,108,0,0.0
16374,108,236,66,272.4,2.52,100,1.83,108,0,0.0
12965,108,282,89,397.3,3.68,108,0.0,108,0,0.0
15901,109,372,16,229.8,2.11,101,1.28,109,0,0.0
15172,109,1610,8,214.7,1.97,105,2.09,109,0,0.0
15214,110,1254,1,266.4,2.42,109,2.18,110,0,0.0
15679,110,1170,24,121.5,1.1,98,1.44,110,0,0.0
16456,110,1147,99,236.1,2.15,80,2.5,110,0,0.0
15031,110,400,4,336.4,3.06,74,2.54,110,0,0.0
13196,110,1224,11,275.9,2.51,97,2.29,110,0,0.0
18034,110,559,21,145.3,1.32,99,0.0,110,0,0.0
13077,111,862,1,195.4,1.76,99,3.32,111,0,0.0
17459,111,537,43,212.8,1.92,88,0.15,111,0,0.0
17797,111,498,22,283.4,2.55,102,1.45,111,0,0.0
17254,111,251,4,167.4,1.51,100,0.09,111,0,0.0
16324,111,270,128,235.6,2.12,100,0.44,111,0,0.0
14250,111,1200,7,276.1,2.49,94,0.75,111,0,0.0
14544,111,1536,24,262.0,2.36,97,3.06,111,0,0.0
16515,111,826,52,292.1,2.63,89,2.34,111,0,0.0
14062,111,5593,9,313.7,2.83,60,3.18,111,0,0.0
15965,111,434,17,256.3,2.31,88,3.17,111,0,0.0
14700,112,1314,32,267.8,2.39,80,1.85,112,0,0.0
15983,112,886,22,235.7,2.1,82,3.15,112,0,0.0
14553,113,493,19,420.8,3.72,103,2.84,113,0,0.0
14224,113,483,110,447.0,3.96,105,1.86,113,0,0.0
17884,113,817,3,220.4,1.95,107,3.28,113,0,0.0
13782,113,369,12,400.3,3.54,96,2.79,113,0,0.0
15060,114,256,8,199.0,1.75,80,0.0,114,0,0.0
15054,114,198,12,195.3,1.71,105,0.25,114,0,0.0
12594,114,1772,37,254.7,2.23,49,2.49,114,0,0.0
18116,370,819,67,885.2,2.39,229,0.8,370,0,0.0
16369,115,1026,18,271.9,2.36,90,1.56,115,0,0.0
17088,115,868,28,438.0,3.81,96,1.96,115,0,0.0
15002,115,862,115,292.0,2.54,93,2.19,115,0,0.0
18043,115,265,24,341.2,2.97,106,3.0,115,0,0.0
15665,115,1654,168,260.9,2.27,92,0.65,115,0,0.0
13344,116,952,67,588.1,5.07,115,1.82,116,0,0.0
17667,116,1033,66,425.1,3.66,85,2.01,116,0,0.0
17259,116,388,148,273.9,2.36,104,1.91,116,0,0.0
15376,116,615,40,335.8,2.89,100,1.57,116,0,0.0
13758,117,1844,11,384.7,3.29,104,3.09,117,0,0.0
16126,117,2125,29,427.4,3.65,57,2.29,117,0,0.0
15716,117,738,145,267.1,2.28,101,1.91,117,0,0.0
14360,117,1139,31,365.0,3.12,104,0.53,117,0,0.0
15800,117,332,107,321.6,2.75,116,1.2,117,0,0.0
15704,117,1028,140,377.6,3.23,79,0.64,117,0,0.0
12726,117,3132,28,135.2,1.16,56,2.8,117,0,0.0
16931,886,3134,5,1812.2,2.05,448,0.4,886,0,0.0
12518,119,1306,0,261.8,2.2,83,0.92,119,0,0.0
15036,119,316,72,245.5,2.06,107,0.91,119,0,0.0
16261,119,301,17,397.0,3.34,98,1.92,119,0,0.0
18180,119,1721,4,247.6,2.08,108,1.14,119,0,0.0
15641,119,1562,105,227.2,1.91,102,2.14,119,0,0.0
12556,119,355,50,319.6,2.69,100,0.85,119,0,0.0
12838,120,355,33,276.6,2.31,115,2.86,120,0,0.0
12937,120,1007,15,284.6,2.37,81,2.11,120,0,0.0
14825,120,989,3,329.1,2.74,82,3.03,120,0,0.0
15022,121,527,11,352.6,2.91,96,0.28,121,0,0.0
14432,377,2013,9,552.7,1.47,256,0.2,377,0,0.0
14878,122,799,12,317.4,2.6,62,2.82,122,0,0.0
18016,122,1027,32,409.6,3.36,90,2.72,122,0,0.0
18156,122,283,12,360.7,2.96,100,2.94,122,0,0.0
16222,122,325,318,399.9,3.28,120,0.0,122,0,0.0
15919,122,385,19,310.6,2.55,103,2.88,122,0,0.0
17265,122,389,138,282.8,2.32,106,0.34,122,0,0.0
17287,122,556,26,384.6,3.15,88,2.84,122,0,0.0
15012,122,225,53,316.5,2.59,110,2.64,122,0,0.0
15494,122,1139,21,291.3,2.39,120,0.82,122,0,0.0
16210,122,7558,1,452.2,3.71,73,3.01,122,0,0.0
15410,122,1200,84,474.1,3.89,48,1.43,122,0,0.0
16899,123,520,7,413.1,3.36,80,2.87,123,0,0.0
14465,123,398,246,347.5,2.83,107,0.46,123,0,0.0
15819,123,1357,49,246.2,2.0,96,1.85,123,0,0.0
14321,123,2406,10,174.5,1.42,111,2.63,123,0,0.0
16253,123,3233,66,211.4,1.72,114,1.54,123,0,0.0
13548,123,436,96,348.2,2.83,114,1.2,123,0,0.0
14670,123,326,280,198.3,1.61,107,0.0,123,0,0.0
14577,123,353,12,325.1,2.64,86,2.87,123,0,0.0
16706,123,249,37,345.0,2.8,108,0.62,123,0,0.0
18079,123,7347,45,112.0,0.91,99,1.57,123,0,0.0
12397,124,1250,35,407.0,3.28,109,0.8,124,0,0.0
14418,124,1711,3,265.4,2.14,114,0.84,124,0,0.0
17092,124,1130,50,278.6,2.25,99,1.84,124,0,0.0
17360,125,328,17,356.0,2.85,113,1.34,125,0,0.0
16007,381,1388,47,682.4,1.79,221,0.44,381,0,0.0
14382,126,1231,26,201.4,1.6,121,0.0,126,0,0.0
12360,126,1156,52,337.9,2.68,104,1.18,126,0,0.0
13263,1662,4761,1,3725.6,2.24,448,0.18,1662,0,0.0
17685,127,1907,16,257.6,2.03,88,2.8,127,0,0.0
16367,127,643,37,300.4,2.37,123,2.58,127,0,0.0
14930,127,1160,108,531.2,4.18,116,1.31,127,0,0.0
15720,128,281,24,315.7,2.47,128,0.0,128,0,0.0
16987,128,401,3,603.9,4.72,74,1.57,128,0,0.0
15987,128,1533,12,287.4,2.25,110,2.79,128,0,0.0
17787,128,896,152,361.6,2.83,94,1.7,128,0,0.0
12970,129,268,7,277.8,2.15,116,2.46,129,0,0.0
14844,130,1833,63,406.0,3.12,87,1.36,130,0,0.0
12743,131,315,134,402.1,3.07,114,0.0,131,0,0.0
15006,131,285,51,254.5,1.94,120,0.0,131,0,0.0
12357,131,2708,33,438.7,3.35,131,0.0,131,0,0.0
17293,132,1135,8,362.3,2.74,93,2.67,132,0,0.0
16438,132,463,5,289.6,2.19,74,0.56,132,0,0.0
16460,132,876,28,222.7,1.69,128,0.4,132,0,0.0
17530,388,1511,1,901.8,2.32,305,0.93,388,0,0.0
17812,133,329,12,411.1,3.09,113,2.68,133,0,0.0
18210,134,1398,1,482.0,3.6,109,1.98,134,0,0.0
13340,134,5770,45,369.9,2.76,128,1.73,134,0,0.0
17444,134,2118,151,333.0,2.49,131,0.16,134,0,0.0
16225,134,493,44,320.7,2.39,109,1.73,134,0,0.0
17131,134,983,5,471.6,3.52,78,0.52,134,0,0.0
14135,134,3850,1,331.3,2.47,95,2.75,134,0,0.0
14684,390,821,25,679.9,1.74,231,0.86,390,0,0.0
14704,390,1035,19,858.6,2.2,286,0.41,390,0,0.0
13804,135,1462,30,419.7,3.11,124,1.93,135,0,0.0
16258,135,2994,45,409.6,3.03,111,1.28,135,0,0.0
13555,135,2636,73,322.7,2.39,128,0.96,135,0,0.0
16889,135,925,194,418.4,3.1,112,1.05,135,0,0.0
17516,135,414,15,374.8,2.78,113,2.01,135,0,0.0
17744,136,3412,3,121.6,0.89,110,2.61,136,0,0.0
16497,136,1396,49,497.6,3.66,128,2.09,136,0,0.0
12524,136,3669,9,276.1,2.03,112,2.38,136,0,0.0
16916,136,431,23,307.0,2.26,129,2.58,136,0,0.0
14710,136,375,14,281.9,2.07,124,0.32,136,0,0.0
14482,137,1627,18,332.5,2.43,110,1.6,137,0,0.0
15854,138,926,4,409.8,2.97,105,2.57,138,0,0.0
15673,138,1451,88,384.0,2.78,107,1.73,138,0,0.0
14841,138,1778,53,440.8,3.19,103,2.22,138,0,0.0
16710,394,1823,19,938.3,2.38,268,0.88,394,0,0.0
15860,139,437,40,476.4,3.43,105,2.34,139,0,0.0
14387,139,795,32,471.7,3.39,125,0.54,139,0,0.0
18196,139,431,95,308.8,2.22,131,1.41,139,0,0.0
17288,140,1201,9,377.7,2.7,118,2.49,140,0,0.0
16907,140,286,29,527.8,3.77,89,2.4,140,0,0.0
16340,141,486,107,219.3,1.56,124,0.0,141,0,0.0
17545,141,337,43,356.8,2.53,122,0.0,141,0,0.0
15051,142,1010,23,313.3,2.21,130,0.89,142,0,0.0
17566,142,497,8,376.6,2.65,113,0.12,142,0,0.0
17883,142,374,3,327.8,2.31,133,1.72,142,0,0.0
15203,142,1753,25,178.7,1.26,82,2.01,142,0,0.0
12502,142,794,95,804.5,5.67,101,1.51,142,0,0.0
17921,142,425,64,335.9,2.37,114,1.43,142,0,0.0
14262,143,1645,8,299.0,2.09,87,1.61,143,0,0.0
15235,143,1324,217,427.6,2.99,132,1.06,143,0,0.0
15581,143,280,156,397.7,2.78,133,1.44,143,0,0.0
14852,143,1747,58,437.1,3.06,96,1.35,143,0,0.0
16241,655,1443,9,1457.5,2.23,347,0.54,655,0,0.0
15089,145,1359,10,481.4,3.32,139,0.81,145,0,0.0
16466,146,785,33,421.9,2.89,103,1.77,146,0,0.0
13596,146,384,5,348.1,2.38,133,0.05,146,0,0.0
16477,146,1415,63,339.5,2.33,111,2.1,146,0,0.0
13208,146,767,59,340.8,2.33,123,1.71,146,0,0.0
15862,147,585,8,402.5,2.74,142,2.49,147,0,0.0
13956,147,486,5,513.1,3.49,123,1.81,147,0,0.0
16788,147,303,123,353.9,2.41,137,0.9,147,0,0.0
14234,147,951,22,231.6,1.58,122,0.24,147,0,0.0
17863,148,2638,59,229.0,1.55,110,2.1,148,0,0.0
17203,148,2846,35,259.7,1.75,116,0.16,148,0,0.0
13994,148,932,3,555.6,3.75,122,0.96,148,0,0.0
13911,148,2731,57,353.6,2.39,120,1.68,148,0,0.0
15407,148,552,33,588.4,3.98,142,1.84,148,0,0.0
17758,404,2054,19,962.8,2.38,310,0.57,404,0,0.0
17084,149,1702,35,429.8,2.88,146,0.0,149,0,0.0
13901,149,1739,72,557.3,3.74,144,1.66,149,0,0.0
12480,150,1685,28,410.7,2.74,128,2.06,150,0,0.0
14593,151,330,21,313.2,2.07,127,1.18,151,0,0.0
12685,151,1507,28,374.1,2.48,116,0.42,151,0,0.0
16904,663,1973,4,1849.2,2.79,385,0.54,663,0,0.0
15024,152,902,9,433.9,2.85,105,2.35,152,0,0.0
15574,152,332,177,400.4,2.63,131,1.28,152,0,0.0
17920,664,2471,4,1557.5,2.35,406,0.54,664,0,0.0
15004,153,622,147,475.2,3.11,153,0.0,153,0,0.0
12877,154,1178,3,292.4,1.9,100,2.27,154,0,0.0
16669,154,871,23,427.9,2.78,140,0.35,154,0,0.0
14282,154,2656,3,245.0,1.59,70,2.34,154,0,0.0
15464,155,348,338,656.9,4.24,155,0.0,155,0,0.0
14971,155,639,35,477.7,3.08,144,0.05,155,0,0.0
16800,156,524,11,579.1,3.71,148,0.0,156,0,0.0
16877,156,458,12,397.0,2.54,111,1.25,156,0,0.0
16775,157,439,10,729.7,4.65,84,2.26,157,0,0.0
17341,157,443,156,329.5,2.1,147,1.34,157,0,0.0
14179,157,319,40,448.6,2.86,135,0.07,157,0,0.0
14662,157,578,28,375.8,2.39,143,1.83,157,0,0.0
16549,925,2294,10,1892.7,2.05,445,0.35,925,0,0.0
15511,158,269,11,630.2,3.99,117,0.46,158,0,0.0
13373,158,1651,60,516.7,3.27,135,1.36,158,0,0.0
14592,158,407,35,323.6,2.05,132,0.18,158,0,0.0
16511,158,401,21,481.8,3.05,134,1.55,158,0,0.0
18139,159,5557,17,240.0,1.51,35,0.0,159,0,0.0
13949,160,2474,2,233.1,1.46,124,0.56,160,0,0.0
15506,161,842,22,288.7,1.79,121,0.72,161,0,0.0
12562,161,1757,8,409.6,2.54,98,1.17,161,0,0.0
13521,417,715,1,768.6,1.84,312,0.02,417,0,0.0
13507,162,1597,3,543.4,3.35,146,0.88,162,0,0.0
14503,164,2004,3,437.3,2.67,113,1.06,164,0,0.0
18229,164,2488,11,758.8,4.63,66,2.15,164,0,0.0
18022,164,703,35,287.2,1.75,141,0.0,164,0,0.0
12433,420,11071,0,921.0,2.19,219,0.88,420,0,0.0
13880,165,1842,21,443.6,2.69,125,2.09,165,0,0.0
13838,165,254,5,522.9,3.17,144,2.22,165,0,0.0
12370,165,2349,51,423.9,2.57,142,1.88,165,0,0.0
17974,165,500,24,334.4,2.03,143,1.18,165,0,0.0
13654,166,2182,43,419.4,2.53,157,1.39,166,0,0.0
15218,166,3329,10,513.4,3.09,77,1.85,166,0,0.0
14125,166,1628,10,526.3,3.17,159,0.41,166,0,0.0
14669,166,770,241,450.9,2.72,158,0.55,166,0,0.0
16085,167,636,23,398.6,2.39,123,1.78,167,0,0.0
13437,167,1283,14,816.5,4.89,143,1.04,167,0,0.0
16407,168,1093,12,500.1,2.98,99,1.77,168,0,0.0
13558,169,338,5,376.1,2.23,123,0.36,169,0,0.0
13566,169,567,40,317.0,1.88,134,0.24,169,0,0.0
17001,169,2164,0,516.6,3.06,75,2.1,169,0,0.0
16813,426,1501,8,746.8,1.75,248,0.45,426,0,0.0
12688,171,3028,113,705.3,4.12,171,0.0,171,0,0.0
14004,171,2668,43,486.3,2.84,102,1.43,171,0,0.0
16442,171,443,1,381.8,2.23,161,2.11,171,0,0.0
16469,171,260,23,504.9,2.95,148,1.31,171,0,0.0
12444,172,1130,21,959.1,5.58,137,0.87,172,0,0.0
16200,172,516,4,452.8,2.63,149,0.93,172,0,0.0
13772,173,540,33,429.3,2.48,141,1.19,173,0,0.0
17073,173,758,17,542.2,3.13,141,0.53,173,0,0.0
